,FloodYr1,FloodYr2,FloodYr3,FloodYr4,FloodYr5,FloodYr6,FloodYr7,FloodYr8,FloodYr9,FloodYr10
6027,153431.2305,109070.082,52835.01238,58411.9732,62500.94865,297028.7361,46086.56989,110814.4299,257689.3559,65035.39303
6028,85608.79301,59068.26303,86886.60823,68860.31041,555085.4413,60413.27158,91052.38748,54029.35414,96838.5864,45415.24118
6029,63421.47192,55895.0799,62546.4385,89436.84882,44704.72573,64749.6853,98343.79586,101417.332,125589.4172,62549.1849
6030,59274.81468,56521.73402,99416.20481,54884.11116,46167.96934,55932.84308,62304.09862,279421.9719,64257.6795,47147.51669
6031,351747.971,98316.03935,82851.69671,53476.60991,70108.97986,58380.94457,51548.94525,51317.66179,214423.9049,118771.8894
6032,52731.89197,261599.9628,108233.4157,193344.4037,52229.69713,74040.95051,253863.1807,108158.4892,53941.99551,47838.15607
6033,190390.2326,86843.51664,78017.92732,63466.30646,99887.58645,132290.2632,348365.9179,51282.67041,45054.08049,57447.00672
6034,78991.69956,52038.06591,85976.55593,42334.82327,209412.6295,108639.2971,569117.2948,80977.35287,378642.0665,111866.1759
6035,114300.9595,93412.14158,61844.16272,61988.24094,55025.02701,48113.68039,75365.05309,50121.9816,53132.21853,166233.2558
6036,60083.49207,52949.84205,171303.6986,577461.9956,144122.7014,49966.26667,52328.08373,48553.92311,61692.65796,507564.609
6037,48631.85174,440114.5359,80108.23947,73487.12127,48666.13347,143269.1606,254636.192,61441.02338,62782.66685,59069.78443
6038,121854.6937,74914.76062,85805.28145,53524.5352,35997.13359,148116.1189,597164.5493,107692.9004,43628.11288,56144.73944
6039,66508.23415,56821.99743,52498.05842,50180.76523,55266.15391,140958.097,116115.0279,45423.05921,225941.2267,107214.0193
6040,47376.10095,46378.11801,52917.5295,63380.12719,60935.37694,57856.55322,126576.0499,66852.2624,56979.74237,46806.76539
6041,56312.47907,47863.35081,76363.47189,99186.00091,53828.36167,572662.5258,46634.88089,52086.96693,104157.0338,151753.253
6042,48046.1199,161090.6168,53074.5139,128023.2321,96492.47888,94240.49967,66227.05458,2728352.367,156813.5369,48601.33912
6043,79652.87126,110200.7958,55819.42747,71768.81701,61399.73887,104410.6593,50349.13946,54162.34009,62265.56362,309464.3491
6044,45751.07038,49884.53702,53648.66362,154064.8834,70375.62416,53107.14269,112505.8776,1193129.099,301695.5461,50998.05008
6045,62607.23341,378085.9636,62870.30213,52979.84899,167078.7722,49008.98168,77362.06139,1028772.313,97631.59437,64732.21055
6046,1851997.01,70124.77064,65388.41659,371157.073,222325.3065,50594.78521,273561.0787,59308.02516,165509.6989,52184.96086
6047,47702.27122,696239.8484,65447.60603,174865.4834,255520.1273,101855.3585,53029.75691,59027.89018,571028.5044,78918.56428
6048,52049.45867,62288.62235,519728.7134,65005.48977,40891.75217,46143.94557,78339.85682,225954.1055,82019.97961,182060.8913
6049,98955.1691,48843.9674,111971.7479,68555.24715,60040.37182,49859.62998,68116.15359,49915.73716,69459.11711,128579.459
6050,128771.1375,65419.05181,41777.95645,125998.6921,300819.3241,48367.60804,146996.4327,74649.78507,62540.70666,117248.779
6051,48445.89141,107771.5228,123462.2403,94192.84914,64923.45881,216951.8122,119087.4545,49994.21124,78130.64516,114459.2242
6052,71886.79556,46566.4612,74994.78554,49376.46498,59650.0099,57610.45084,136066.346,71635.54988,137909.4689,77943.62419
6053,232861.8079,51210.26631,99877.92374,87590.32244,55613.21659,75352.42646,87714.91681,157056.3903,303964.2831,75729.04168
6054,681361.7125,542478.1806,287181.6364,335580.6206,96702.78475,117703.6502,55906.98417,67965.26939,58872.86039,154617.5974
6055,60970.89814,135542.2917,211817.03,77624.64372,50963.7057,63227.15046,171440.3061,127848.7865,50509.54384,138514.1131
6056,84836.40337,67085.04269,45348.9182,145158.6158,52442.80787,145289.0503,301790.9058,50640.39015,131278.1875,64424.76993
6057,389075.9239,50900.75075,67834.23398,137975.7359,114001.5722,58641.21534,83133.48818,45981.18368,55511.67237,85372.89842
6058,54949.30286,50073.53621,49513.3345,354856.6131,46742.71684,95729.98223,51865.9674,57394.08737,54065.06053,61811.28766
6059,167656.1189,191085.007,72311.25397,50798.06427,180519.7494,143929.1042,72129.55717,54776.76018,44822.37815,48563.2733
6060,50227.19308,81399.91959,49726.57875,84613.78836,44841.71504,72328.83612,76097.17916,118007.6416,53487.68018,55740.29325
6061,66375.11491,60795.91852,60572.77471,186572.0225,53486.88548,52205.37535,62984.57425,198598.1433,86327.2182,116982.7013
6062,41681.67905,359932.5501,49026.50159,206151.2372,73555.40455,51329.20343,52142.11913,45333.22613,72143.62393,84972.98851
6063,141631.8335,42959.24191,72115.79019,80202.25728,426488.1416,462103.3405,88490.61936,105744.5347,49302.5994,76576.41086
6064,51034.38117,535515.3827,96446.3584,50887.31606,57790.96421,128571.4288,186867.9073,173646.5168,73162.85766,57602.33417
6065,62563.04234,51190.69961,54288.8661,43696.18943,248022.6516,402044.8777,170140.3083,50695.28316,65998.0169,57382.0395
6066,94966.91479,84174.61982,133814.9534,109255.8742,150221.2187,95829.19587,188185.3184,176312.3853,56563.67906,210843.3579
6067,176638.4028,59320.82119,133782.7363,86067.19356,447112.7419,51391.86469,487264.5726,316028.6047,2912557.24,93685.51622
6068,164342.6019,55786.25943,47034.62447,47011.928,87418.0084,349287.585,87549.72048,67013.89247,209003.4391,61157.24146
6069,78566.54415,61199.77642,87466.71286,46322.80212,50322.73373,49005.42068,48693.46308,169325.8084,200494.2779,54982.59908
6070,68328.04587,126524.9358,86046.12213,51032.58777,49593.74699,48451.02596,155046.1268,89728.03306,104255.5566,88554.54136
6071,78937.3766,67138.39524,46894.92646,58091.38096,48251.25202,57187.29381,41795.91347,57617.56017,207067.9011,67553.58965
6072,47412.59975,150312.2263,103239.467,39382.68955,184412.5908,83700.82224,58961.3219,46962.48224,98829.16469,55842.24545
6073,58293.55239,72784.80167,143277.4827,54562.38329,76886.04285,74047.33746,76024.4075,58305.82135,156535.1807,53356.16967
6074,116312.5627,193016.0445,57629.91,101746.6663,49642.68537,49595.92615,56394.19773,54849.11382,53645.64686,52136.45911
6075,62089.12417,73518.80694,43169.34312,46814.40338,49360.75382,86396.15455,86327.65471,108874.8947,65407.66305,49991.30261
6076,99998.16608,74198.59932,135321.2162,139344.8324,46006.73759,76781.3133,48498.2312,71121.57477,80299.38045,72646.05795
6077,57467.71232,46037.61093,54949.78745,53280.55186,92273.5566,152285.9694,153755.256,189448.7354,92689.70118,64162.12617
6078,49456.65157,53234.87049,105059.7775,62375.79703,89139.03653,307511.1261,55033.29888,382193.7519,63361.98701,58283.86559
6079,291232.9796,87101.69523,59684.61976,56760.91394,112000.4766,113719.8073,216344.6305,86131.03437,76372.27996,157246.6416
6080,47970.5577,49057.56823,101049.232,94479.42585,79516.57113,95700.05117,49496.17929,311161.8013,52233.67537,191222.6436
6081,60105.35634,70622.54073,137810.7994,77052.11942,74788.62057,241106.653,69107.22649,60887.15683,133777.9283,215528.6111
6082,294672.5769,45923.879,63700.7114,73260.65684,52020.85245,179159.7722,69188.51659,236636.4371,275062.2627,49624.7331
6083,50739.83982,327979.9022,87667.19661,106243.033,278518.7664,115389.4901,44277.33342,63234.11294,230675.2242,255892.8875
6084,60962.89083,48075.26596,67886.01052,122729.8211,45710.48058,112069.8315,66812.70167,80466.58915,114626.4483,165688.8058
6085,50253.20047,111614.1978,134202.7543,49975.50242,67113.05714,69765.3563,174016.348,65102.22412,50945.59349,1040617.621
6086,82222.72911,52099.35423,64884.39835,211967.8557,50453.9224,48013.63257,71489.33137,48423.33091,67711.4867,56499.10761
6087,51561.14223,196092.9549,149533.2089,79176.5333,72199.72022,52408.00536,107697.7598,463816.5363,93886.11934,92369.87931
6088,128592.4232,50714.57048,134767.5805,58395.65939,48930.09167,52486.03621,43863.1141,173457.7999,276953.8441,47338.42468
6089,168030.5344,84607.43506,52019.17147,51333.89509,58564.05418,47203.23014,66521.1339,87795.64543,146119.2873,83937.3473
6090,66929.89883,74311.4659,52623.85576,50030.71222,69508.95046,128349.5208,71271.32488,65633.47444,123419.3565,331188.9083
6091,190573.3374,70517.23138,156731.3776,213813.5505,134797.3709,98827.07093,133516.9618,56272.17222,49624.27636,69986.48151
6092,71197.41285,88898.60148,75328.54735,56624.64238,113345.3697,48510.62725,61656.58626,134463.2538,48878.36657,56947.07399
6093,375616.7842,49824.50497,46011.80334,88201.07144,139665.256,48340.30395,225793.8202,116728.7356,305093.7854,64434.59444
6094,46696.32528,48092.1455,53504.58662,660525.4396,126508.0503,79777.99239,55756.11409,270879.7942,45943.03757,47400.57568
6095,92272.47572,159579.6984,51913.50765,54618.53602,90030.467,251159.1886,61561.28333,73084.92911,55630.04273,47539.13108
6096,65514.94501,44359.53632,49436.42526,238559.3964,75667.9093,59120.75668,158179.2314,115532.4424,64929.83255,62646.40493
6097,69781.70482,52146.35242,67568.5464,287611.2011,109807.0457,54092.60737,61472.03232,49859.62743,62426.9943,42814.85688
6098,63439.28305,135026.3981,64686.05009,52382.42005,61678.21063,78111.34624,177111.7417,49401.7416,102926.5783,179879.866
6099,370390.2665,402428.2885,224194.0525,88330.25612,94757.9158,77421.05745,81773.02009,55995.51359,99186.11804,50341.97881
6100,249167.2485,229664.6896,57352.9116,58206.73408,178667.4861,55217.80074,43751.78354,130259.1692,256541.1261,129135.417
6101,591933.6129,72050.41391,55919.45006,74535.31096,106333.6095,116150.8448,50188.53388,101545.0466,44255.6575,92103.43012
6102,47007.14783,99648.67044,211152.7581,89921.07085,50478.88246,72078.18183,70618.15832,54515.84013,83228.72874,125719.1223
6103,308410.3972,47635.15309,149524.6824,102339.4847,90256.76419,179887.1192,81960.40406,65589.94354,53669.54834,206622.0428
6104,198465.429,216950.1897,180514.8731,42658.53464,48329.1553,256871.6368,1438176.588,97203.03593,73554.47458,118401.8644
6105,52798.98967,132099.4409,94325.64539,64158.04997,99365.09189,679470.5016,60058.21774,49868.17354,73713.88946,55992.8039
6106,64951.04759,81569.25845,54198.07874,525225.5568,66052.29076,285773.0656,72638.73346,238776.6189,79189.66779,482064.3778
6107,273466.7133,52583.13434,104350.2848,90712.5583,64241.54053,61511.19572,138754.6992,133505.579,84766.01207,110398.4292
6108,70800.03604,88597.98366,62455.29093,47508.85864,108930.092,47015.57028,50506.90678,145688.1741,117674.6479,467732.9451
6109,97000.10675,46824.42875,102598.6575,49802.2443,201463.9574,48297.1373,44892.27619,78965.32487,45971.55483,268620.489
6110,618903.8618,62017.12001,55383.95859,113972.4521,199989.144,1332004.923,53290.68396,458782.6732,46771.73974,52604.59263
6111,34024.21967,64953.56835,67481.57561,116884.7064,210825.4,97773.54815,217220.5694,70564.72659,57082.04382,72570.74872
6112,325313.1472,75836.76414,84521.54272,121106.8209,129924.866,54238.29026,51253.21362,51363.29917,68212.92531,197484.3678
6113,84496.23298,61920.24229,108969.865,484883.0483,48593.26897,148444.2164,286640.9102,151448.0145,71175.7329,50679.77213
6114,78684.32538,63463.24168,184186.6192,41739.78646,120953.9202,60606.3139,252236.3497,73748.95247,51121.62528,119091.3133
6115,43134.15593,109115.8097,48958.43838,61775.46518,91348.74638,636059.8196,48726.21596,53002.22293,52294.20822,54727.1377
6116,51932.65615,114368.8804,112332.072,55308.19181,51318.91175,74028.98203,49953.67082,415076.5991,68971.99984,105498.7095
6117,228117.8819,79429.35646,59998.27997,131150.3577,51792.44678,132284.944,119005.9166,99734.36407,546189.2234,64898.19639
6118,176088.1099,57904.40875,63354.95934,112871.2515,96496.68878,129749.5377,71114.59457,86955.16082,61727.51352,63303.53686
6119,149590.4171,46668.21581,58758.80545,61840.34275,61690.83328,56066.49465,56448.14429,75846.01789,60637.26027,122642.443
6120,57080.44623,121639.3857,907239.0876,3954072.293,56784.51545,46417.15466,248770.6331,205216.9358,50672.41983,51129.22918
6121,62046.31545,61064.35135,94472.39828,44146.2753,142565.1901,90786.97409,216457.0186,87906.86329,168104.3613,47525.53617
6122,271202.2752,90623.40144,60438.71957,56263.3247,106577.9069,208416.225,91841.45545,300720.7715,62027.69181,139319.426
6123,178515.9592,62257.87511,53047.55432,52559.30149,171784.768,157763.4548,54758.52258,98958.65189,64686.02035,57810.33085
6124,1362624.714,55179.09247,92327.90653,163418.0991,127540.8833,71795.8932,63685.80614,542370.4241,48004.25922,71326.85381
6125,269014.2421,75166.34027,74301.70229,106191.1716,60461.12788,87829.33071,49643.94529,54934.98772,61454.97133,65252.4107
6126,95332.97248,134036.9162,62548.13,75076.52187,290543.5553,47590.64329,103543.3447,73391.36435,97923.98575,188833.8218
6127,44734.10943,287818.5006,66046.21165,205761.7835,74325.54468,95534.02651,49926.01257,55602.38582,63410.61597,598457.3301
6128,63917.86767,51177.96689,42017.82257,128509.5202,114738.8093,398379.6775,47494.15215,64231.06863,984833.344,104224.4009
6129,49900.51664,106940.2749,1470917.362,53035.95433,114016.1611,60358.64466,162656.6813,91826.42986,157289.6891,802084.2145
6130,492577.2221,180854.6789,45664.75508,102778.2521,323871.2385,1090698.111,133767.6587,49336.58372,115814.024,89237.66888
6131,46860.28422,48077.22981,58437.58538,200196.0845,50429.84462,149371.5101,90781.64174,47713.27925,131987.1042,58144.99162
6132,48920.51142,84589.52339,51974.86748,79223.30778,132559.7175,52919.69425,53802.81119,227972.457,53609.45788,98512.94338
6133,104929.7117,55744.45545,46703.52921,55703.30601,100771.5737,264369.5587,448714.1162,341264.1108,86385.01028,47476.76866
6134,96965.9048,121864.5064,75912.98849,45798.79437,87359.57153,90547.19711,88009.65423,66389.71225,293817.062,177905.6422
6135,49770.45056,50918.33648,52074.15165,120464.5679,167547.1598,74363.12132,48258.87961,695932.284,46295.9908,65127.1406
6136,49670.18979,49454.21239,56699.64844,168715.0809,49982.7418,731300.4833,111342.8488,48138.7385,89807.78455,60233.11348
6137,63228.28063,47442.83095,110439.6502,70938.95408,55703.42325,201205.249,49381.53766,56564.05907,40775.89527,51161.56671
6138,117989.2305,43740.48284,47805.33937,60630.24964,99665.06086,105119.2454,53909.05699,735807.2135,67715.41946,100045.8103
6139,60937.38961,63066.78848,94284.48181,178744.1626,746272.3782,119458.7345,482585.761,65972.08047,81535.13317,217290.3585
6140,323600.6723,44811.19406,48109.94748,1590961.942,404482.1842,241958.3726,71347.06909,49107.14779,64756.45266,220974.17
6141,1142323.12,81699.53747,102207.7683,107117.7742,110418.3525,59830.88889,124296.1728,325609.9709,52576.02529,1378005.187
6142,110708.0027,45589.47704,68768.78929,89811.14885,48759.02219,54730.68907,80026.93205,50333.0043,49140.96748,57381.77512
6143,610130.9293,65499.24559,168451.4608,52106.21597,416965.7182,120075.8095,61336.65829,52438.84511,48142.17079,50516.45997
6144,50556.27422,189088.7979,136093.5618,38877.22485,45932.04181,417615.7993,41288.08379,1018911.679,62867.86645,110401.9793
6145,96022.153,523737.8573,57602.44449,165730.4701,225960.9689,81268.04224,68607.03022,117044.4353,70882.03298,50033.022
6146,134678.1321,52542.94815,89266.04566,62461.41747,45591.50845,59419.82452,157950.4695,120669.1416,49849.02657,172343.1414
6147,55523.94389,228242.3153,169203.956,72510.48854,52731.75885,229642.2658,64253.91462,64030.62035,61821.24403,630970.737
6148,319033.893,64852.81082,48126.91619,115139.2307,54263.57802,333770.6066,56776.90068,117048.9793,77485.84088,54443.41205
6149,50831.46374,401370.2267,103079.2631,118527.2408,63307.98543,116662.6862,54080.58243,50324.41302,74156.97879,62502.75854
6150,60841.0229,50916.50076,150467.2039,49916.18372,50096.22177,45603.85321,49244.55406,73696.24839,187700.638,61371.12837
6151,125515.0478,63629.27611,47490.70943,110198.2106,74651.47341,49570.44295,59936.54169,240632.3144,220988.1372,143233.9634
6152,143828.0285,66050.94628,53289.97944,174255.3623,570848.3246,130372.9985,97338.90556,164790.6716,45032.36786,48641.07292
6153,1074843.382,63317.99056,95877.57225,53256.73706,74763.00323,138484.6902,42651.64264,45590.57354,51851.50455,98599.83075
6154,596149.3177,53616.67601,59509.69187,125758.5466,81652.9836,260559.8858,68906.30086,87209.82654,132343.3913,142456.489
6155,756970.5258,201329.9704,127327.9115,53107.60239,55786.95608,50417.25306,135622.2501,50631.79656,42094.966,96139.42424
6156,47118.6273,63064.06846,70834.97854,55669.25226,51176.95462,328348.8722,97023.21434,48328.66262,70199.87816,170157.178
6157,67629.76235,201025.9637,65695.616,43106.23441,75945.92593,123900.445,57942.20094,132604.429,47049.74622,61017.79015
6158,59814.54812,67699.03489,49993.08466,70510.73911,167331.4567,125792.2694,208654.8744,75747.88078,63590.33902,63980.48866
6159,103562.4649,50766.36009,69534.65746,78549.47385,387041.6206,117702.3634,473483.013,47603.53901,58477.55659,324600.1789
6160,124263.7626,83588.03188,143980.226,114172.6075,152238.8346,303644.3419,44278.96582,49001.82394,60670.78524,49722.16866
6161,45338.94873,131743.6509,130546.1188,173110.1067,61191.97693,484658.9857,61014.93964,52065.42102,66765.82671,127751.7403
6162,89315.62676,78620.12366,170447.5091,255244.796,1607012.015,55837.88527,35479.29398,253651.0506,65811.62223,65893.27077
6163,50581.69177,86879.85706,52119.679,168758.8061,47979.52255,65770.1979,145599.9588,57314.06109,484871.0562,135491.2768
6164,74995.42008,51129.38605,81223.54183,436145.4528,49831.61222,86844.08198,90327.48995,44785.44869,61913.05647,75168.99628
6165,50231.95338,47531.13571,61809.0196,53007.64102,75428.99727,50961.76493,57051.77901,184621.1227,68657.23654,64142.19787
6166,73121.2908,134885.8702,56807.05249,227304.0686,66403.5323,54695.79574,85595.68885,197887.7918,233209.5737,63272.35795
6167,59215.50789,197241.5947,61737.10612,613807.1903,182310.4314,62449.22946,47832.3327,48540.93709,101263.0799,771791.3283
6168,159734.9295,107876.5649,261619.2205,49101.46932,44988.71792,188841.7603,70733.44899,189132.0445,722803.5331,60382.27234
